year,runtime_minutes,average_rating,number_of_votes,approval_index,production_budget,bo_worldwide,bo_domestic,bo_foreign,domestic_percent,foreign_percent,nominations_count,wins_count,budget_per_minute,vote_ratio,mean_gross_by_genre,genre_Action,genre_Adventure,genre_Animation,genre_Biography,genre_Comedy,genre_Crime,genre_Drama,genre_Horror,genre_Other,country_Australia,country_Canada,country_France,country_Germany,country_India,country_Italy,country_Japan,country_Other,country_United Kingdom,country_United States,country_None,rating_G,rating_Not Rated,rating_Other,rating_PG,rating_PG-13,rating_R,rating_Unrated,rating_None,has_oscar
0.10000000000000853,0.4807692307692307,0.7878787878787878,0.10760636248965302,0.683956574185766,0.5069355318207855,114660784.0,0.6046797859464447,0.2733248503889886,0.6767676767676769,0.32,0.0,0,0.5744978223739226,0.15401381334367886,0.26379079688020746,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False
0.5,0.3846153846153846,0.8030303030303032,0.021686377152376844,0.5922798552472859,0.25315234966971933,60321861.0,0.46200167756087096,0.00454747157390784,0.98989898989899,0.01,0.0,0,0.3218853876524541,0.03544688676764884,0.1082061137053058,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False
0.05000000000001137,0.20512820512820507,0.4393939393939394,0.01888272726663135,0.367913148371532,0.18064286905512894,39438674.0,0.19787618859199393,0.10325397965290246,0.6464646464646466,0.35,0.0,0,0.297616022578963,0.04752275992829561,0.26379079688020746,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False
0.5,0.3589743589743589,0.6818181818181819,0.06523198470546776,0.5826296743063933,0.3981713108989,89519773.0,0.3048723748079781,0.3746193746259725,0.43434343434343436,0.56,0.0,0,0.523382301035725,0.10834725652947493,0.10798196182103102,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False
0.10000000000000853,0.22435897435897434,0.5303030303030303,0.06358987884626417,0.480096501809409,0.4344260512061952,104391623.0,0.39096043452332907,0.40277995960502694,0.47474747474747475,0.52,0.0,0,0.6936029078086804,0.12612535540611627,0.26379079688020746,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False
0.0,0.46153846153846145,0.7727272727272727,0.005724273736960569,0.4921592279855248,0.07187864813324342,5164404.0,0.02277259197694601,0.015867145421903053,0.5858585858585859,0.41,0.0,0,0.08312876725168714,0.011059913975771486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False
0.7000000000000028,0.21794871794871795,0.45454545454545464,0.039209375202562395,0.40892641737032576,0.14438812874783377,100375432.0,0.6543043653955816,0.11856672651107122,0.8383838383838385,0.16,0.0,0,0.23298945558429546,0.08986354074052241,0.10376668917399683,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False
0.9000000000000057,0.26923076923076916,0.5606060606060606,0.02817284430765196,0.45958986731001206,0.21689760936242414,65659911.0,0.4104291514202293,0.09425493716337523,0.8080808080808083,0.19,0.0,0,0.3232028674707294,0.058111501007791666,0.10376668917399683,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False
0.0,0.0897435897435897,0.6666666666666667,0.014424305550898948,0.4873341375150785,0.14438812874783377,96159800.0,0.3522583152940485,0.3785552588270497,0.46464646464646464,0.53,0.0,0,0.29373922789839235,0.028188573352627085,0.39926384018223143,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
0.25,0.3012820512820512,0.5303030303030303,0.07271459320999658,0.48612786489746684,0.3619165705916048,163995949.0,0.5900198536636535,0.6565282764811491,0.46464646464646464,0.54,0.0,0,0.51471652469092,0.1426013455791027,0.10587733590506189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False
